,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917181.0,20700.0,1283217.0,Khanbari,200,87.2039,27.3747,63.19,63.25,63.19,63.19,1008.0,86.0,1008.0,903.0,1.21,20.0,2.35,77.0,NP,1620861838.0,1620910273.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917181.0,32400.0,1854186.0,Ōmachi,200,137.8667,36.5,57.63,57.47,51.84,57.74,1014.0,93.0,1014.0,932.0,2.42,257.0,2.35,77.0,JP,1620848618.0,1620899174.0,2.0,18539.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917182.0,43200.0,2123814.0,Leningradskiy,200,178.4167,69.3833,23.45,18.16,23.45,23.45,1016.0,92.0,1016.0,1016.0,4.03,181.0,4.29,99.0,RU,1620912319.0,1620988811.0,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917040.0,19800.0,1255953.0,Sivaganga,200,78.4833,9.8667,84.78,96.6,84.78,84.78,1006.0,81.0,1006.0,994.0,15.37,235.0,20.27,98.0,IN,1620865540.0,1620910757.0,1.0,9216.0,,1.78,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917182.0,10800.0,632672.0,Valkeakoski,200,24.0312,61.2642,77.27,77.43,77.27,80.58,1011.0,58.0,1011.0,1001.0,9.69,140.0,19.53,72.0,FI,1620870082.0,1620932352.0,2.0,47759.0,,0.18,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917182.0,-21600.0,5431716.0,Montrose,200,-108.2673,38.4166,57.49,53.74,46.53,87.51,1020.0,17.0,1020.0,745.0,2.55,206.0,9.22,38.0,US,1620907395.0,1620958543.0,2.0,2001307.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,7000.0,1620917183.0,-10800.0,3382160.0,Cayenne,200,-52.3333,4.9333,84.09,93.85,80.85,84.09,1014.0,79.0,,,5.99,112.0,14.0,75.0,GF,1620897337.0,1620941752.0,2.0,2038747.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917183.0,39600.0,2121385.0,Severo-Kuril'sk,200,156.125,50.6789,35.56,27.19,35.56,35.56,1019.0,77.0,1019.0,1018.0,12.19,296.0,16.78,64.0,RU,1620928136.0,1620983693.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917183.0,3600.0,2240449.0,Luanda,200,13.2343,-8.8368,86.16,97.3,86.16,86.16,1008.0,74.0,,,10.36,240.0,,20.0,AO,1620882708.0,1620924908.0,1.0,2173.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917184.0,-36000.0,5847411.0,Kahului,200,-156.47,20.8947,71.67,72.21,68.68,81.48,1017.0,78.0,,,12.66,60.0,19.57,90.0,US,1620920945.0,1620968130.0,1.0,7879.0,,0.12,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917184.0,28800.0,2075720.0,Broome,200,122.2333,-17.9667,68.45,68.0,68.45,68.45,1013.0,64.0,,,0.0,0.0,,2.0,AU,1620857309.0,1620897988.0,1.0,9500.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917184.0,-18000.0,3653967.0,Muisne,200,-80.0333,0.6,80.98,86.38,80.98,80.98,1012.0,80.0,1012.0,1012.0,7.67,217.0,7.09,84.0,EC,1620904334.0,1620948051.0,1.0,8550.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620916887.0,-10800.0,6324729.0,Halifax,200,-63.5724,44.6453,54.16,51.82,48.99,57.38,1017.0,54.0,,,5.99,318.0,11.99,75.0,CA,1620895702.0,1620948781.0,2.0,2019613.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917185.0,19800.0,1267390.0,Kavaratti,200,72.642,10.5669,83.59,93.58,83.59,83.59,1002.0,82.0,1002.0,1001.0,27.47,145.0,31.79,100.0,IN,1620866883.0,1620912218.0,,,,2.05,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917185.0,-10800.0,3470137.0,Belmonte,200,-38.8828,-15.8631,84.31,86.72,84.31,84.31,1016.0,55.0,1016.0,1015.0,3.91,89.0,4.12,63.0,BR,1620895804.0,1620936829.0,1.0,8422.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917105.0,-18000.0,5767918.0,Pierre,200,-100.351,44.3683,60.15,58.12,60.06,65.17,1028.0,48.0,,,5.99,175.0,10.0,1.0,US,1620904570.0,1620957567.0,2.0,2001526.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917103.0,-18000.0,5072006.0,Lincoln,200,-96.667,40.8,59.5,57.13,55.54,65.37,1028.0,42.0,,,4.0,142.0,8.01,1.0,US,1620904265.0,1620956105.0,2.0,2007392.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917185.0,7200.0,3167520.0,Santa Marinella,200,11.8536,42.0345,66.54,66.18,65.68,70.92,1008.0,70.0,1008.0,1007.0,20.54,246.0,25.9,9.0,IT,1620878047.0,1620930232.0,2.0,2005264.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917186.0,-18000.0,4004293.0,Ixtapa,200,-105.2,20.7,87.96,88.12,87.96,87.96,1013.0,41.0,1013.0,1005.0,2.77,317.0,2.59,11.0,MX,1620908662.0,1620955803.0,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917186.0,28800.0,1805270.0,Jishou,200,109.7167,28.3167,70.18,71.51,70.18,70.18,1004.0,98.0,1004.0,980.0,0.98,60.0,1.83,94.0,CN,1620856337.0,1620904967.0,,,,1.07,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917186.0,10800.0,102527.0,Sakakah,200,40.2064,29.9697,116.74,109.06,116.74,116.74,1005.0,7.0,1005.0,946.0,13.35,269.0,11.05,0.0,SA,1620872832.0,1620921838.0,1.0,7431.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917187.0,-36000.0,5856516.0,‘Āhuimanu,200,-157.8378,21.4447,72.79,73.44,71.64,73.85,1017.0,78.0,,,9.22,70.0,,40.0,US,1620921221.0,1620968511.0,1.0,7877.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917032.0,-14400.0,3663517.0,Manaus,200,-60.025,-3.1019,83.39,93.38,83.39,85.15,1014.0,83.0,,,5.75,240.0,,75.0,BR,1620899829.0,1620942952.0,1.0,8412.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917187.0,-7200.0,3423146.0,Ilulissat,200,-51.1,69.2167,36.32,31.57,36.32,36.32,1021.0,44.0,,,5.75,0.0,,40.0,GL,1620881476.0,1620957021.0,1.0,165.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917187.0,10800.0,455786.0,Seda,200,25.75,57.65,65.32,63.52,65.32,65.32,1009.0,42.0,1009.0,1002.0,9.44,129.0,17.07,22.0,LV,1620871126.0,1620930483.0,2.0,2010293.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1620917187.0,28800.0,1648759.0,Bima,200,118.7167,-8.4667,74.66,76.24,74.66,74.66,1010.0,94.0,1010.0,1010.0,3.91,161.0,4.63,12.0,ID,1620857359.0,1620899625.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917188.0,10800.0,648738.0,Laukaa,200,25.9519,62.4141,82.98,81.48,82.98,82.98,1011.0,33.0,1011.0,999.0,8.75,159.0,10.31,0.0,FI,1620869054.0,1620932458.0,1.0,1337.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1620917188.0,3600.0,2308278.0,Mbini,200,9.6134,1.574,78.75,78.75,78.75,78.75,1009.0,75.0,1009.0,1007.0,7.27,301.0,8.37,88.0,GQ,1620882741.0,1620926613.0,1.0,2047.0,,1.58,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917188.0,19800.0,1254609.0,Thenzawl,200,92.75,23.3167,63.7,64.38,63.7,63.7,1009.0,98.0,1009.0,919.0,2.33,93.0,2.04,100.0,IN,1620860918.0,1620908531.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917189.0,43200.0,2181625.0,Te Anau,200,167.7167,-45.4167,40.46,40.46,40.46,40.46,1017.0,91.0,1017.0,991.0,2.1,22.0,4.83,50.0,NZ,1620935998.0,1620970268.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917189.0,7200.0,986717.0,Kruisfontein,200,24.7314,-34.0033,63.88,63.36,63.88,63.88,1015.0,72.0,1015.0,989.0,7.36,232.0,11.7,3.0,ZA,1620882305.0,1620919793.0,2.0,2035063.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917189.0,3600.0,2610343.0,Vestmanna,200,-7.1664,62.1564,45.81,38.32,45.81,45.81,1021.0,75.0,1021.0,999.0,18.99,58.0,20.29,75.0,FO,1620877120.0,1620940289.0,1.0,1596.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917190.0,19800.0,1260206.0,Pāsighāt,200,95.3333,28.0667,69.55,70.39,69.55,69.55,1008.0,89.0,1008.0,990.0,3.44,336.0,4.45,94.0,IN,1620859815.0,1620908394.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917190.0,7200.0,604490.0,Luleå,200,22.1547,65.5842,61.52,59.95,61.52,61.52,1010.0,55.0,,,5.75,140.0,,0.0,SE,1620867970.0,1620935365.0,1.0,1775.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917190.0,-18000.0,3661980.0,Tarauacá,200,-70.7656,-8.1614,77.41,79.03,77.41,77.41,1016.0,89.0,1016.0,997.0,4.14,122.0,8.55,87.0,BR,1620902815.0,1620945121.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917190.0,3600.0,2388036.0,Bossangoa,200,17.4552,6.4926,83.23,86.27,83.23,83.23,1006.0,60.0,1006.0,956.0,2.57,216.0,7.7,72.0,CF,1620880462.0,1620925128.0,,,,0.18,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917191.0,3600.0,2487130.0,Sidi Ali,200,0.4206,36.0998,68.58,67.68,68.58,68.58,1015.0,54.0,1015.0,979.0,14.45,275.0,20.47,0.0,DZ,1620881639.0,1620932128.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620916940.0,10800.0,107304.0,Buraidah,200,43.975,26.326,118.13,110.32,118.13,118.13,1004.0,7.0,1004.0,940.0,10.69,247.0,13.31,85.0,SA,1620872318.0,1620920543.0,1.0,7411.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,9969.0,1620917191.0,25200.0,1633419.0,Padang,200,100.3543,-0.9492,75.18,76.59,75.18,75.18,1009.0,89.0,1009.0,1009.0,3.8,111.0,3.6,100.0,ID,1620861165.0,1620904634.0,1.0,9423.0,,0.65,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917096.0,25200.0,8079926.0,Labuhan,200,112.2051,-6.8844,80.46,84.9,80.46,80.46,1009.0,78.0,1009.0,1009.0,8.77,132.0,10.51,100.0,ID,1620858795.0,1620901316.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917191.0,3600.0,2350886.0,Aku,200,7.3167,6.7081,89.82,100.38,89.82,89.82,1008.0,62.0,1008.0,975.0,3.33,120.0,6.78,100.0,NG,1620882878.0,1620927579.0,1.0,1157.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917192.0,3600.0,2234663.0,Batouri,200,14.3667,4.4333,81.03,84.34,81.03,81.03,1008.0,68.0,1008.0,939.0,3.94,237.0,6.38,95.0,CM,1620881370.0,1620925702.0,,,,0.33,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917192.0,18000.0,610298.0,Beyneu,200,55.2,45.3167,82.65,80.08,82.65,82.65,1020.0,11.0,1020.0,1020.0,19.13,106.0,24.92,0.0,KZ,1620867102.0,1620920371.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917192.0,43200.0,2123278.0,Mil'kovo,200,158.6167,54.7167,36.23,33.33,36.23,36.23,1015.0,73.0,1015.0,994.0,3.65,245.0,4.16,91.0,RU,1620926496.0,1620984137.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620916998.0,7200.0,2520597.0,Cadiz,200,-5.75,36.5,75.27,73.96,66.36,77.25,1017.0,31.0,1017.0,991.0,10.4,302.0,11.7,0.0,ES,1620883066.0,1620933663.0,2.0,2012910.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620916949.0,-7200.0,3420768.0,Qasigiannguit,200,-51.1922,68.8193,36.55,36.55,36.55,36.55,1021.0,63.0,1021.0,1019.0,1.72,56.0,2.48,44.0,GL,1620882136.0,1620956405.0,1.0,165.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917193.0,25200.0,1642317.0,Juwana,200,111.1514,-6.715,78.42,79.92,78.42,78.42,1009.0,84.0,1009.0,1008.0,3.69,95.0,4.79,100.0,ID,1620859034.0,1620901582.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917193.0,43200.0,2208248.0,Kaitangata,200,169.8464,-46.2817,36.48,33.39,36.48,36.48,1017.0,83.0,1017.0,1016.0,3.87,348.0,4.41,0.0,NZ,1620935633.0,1620969610.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917194.0,32400.0,1634614.0,Nabire,200,135.4833,-3.3667,77.09,78.82,77.09,77.09,1008.0,92.0,1008.0,1008.0,2.91,141.0,2.82,73.0,ID,1620852926.0,1620896010.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917091.0,0.0,2276492.0,Harper,200,-7.7169,4.375,84.74,89.73,84.74,84.74,1009.0,63.0,1009.0,1008.0,7.36,202.0,6.42,22.0,LR,1620886675.0,1620930998.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917099.0,7200.0,780687.0,Berlevåg,200,29.0864,70.8578,36.61,26.67,36.61,36.61,1021.0,82.0,1021.0,1020.0,17.67,6.0,18.86,100.0,NO,0.0,0.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917194.0,25200.0,1511309.0,Asino,200,86.1452,56.9979,55.36,53.8,55.36,55.36,1013.0,68.0,1013.0,1000.0,11.3,332.0,21.56,69.0,RU,1620856873.0,1620915746.0,,,,0.18,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917194.0,-3600.0,3374210.0,São Filipe,200,-24.4956,14.8961,76.03,76.71,76.03,76.03,1013.0,72.0,1013.0,1001.0,5.01,27.0,12.77,0.0,CV,1620889823.0,1620935904.0,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917195.0,10800.0,1083724.0,Ambanja,200,48.45,-13.6833,75.45,76.98,75.45,75.45,1014.0,91.0,1014.0,1012.0,1.41,226.0,4.05,100.0,MG,1620874655.0,1620916058.0,,,,1.41,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917195.0,36000.0,2091996.0,Madang,200,145.7966,-5.2246,77.83,79.5,77.83,77.83,1008.0,89.0,1008.0,1008.0,1.19,172.0,2.28,96.0,PG,1620937005.0,1620979782.0,,,,0.49,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917195.0,36000.0,2025579.0,Chegdomyn,200,133.0167,51.1167,43.66,42.51,43.66,43.66,1006.0,94.0,1006.0,964.0,3.0,179.0,4.52,100.0,RU,1620933574.0,1620989347.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917196.0,28800.0,1529651.0,Altay,200,88.1167,47.8667,51.78,48.96,51.78,51.78,1014.0,49.0,1014.0,912.0,4.27,330.0,5.44,60.0,CN,1620858728.0,1620912945.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917196.0,18000.0,1491999.0,Shumikha,200,63.2961,55.2261,71.33,70.18,71.33,71.33,1024.0,43.0,1024.0,1004.0,5.44,1.0,5.55,7.0,RU,1620862904.0,1620920683.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917196.0,7200.0,1018725.0,Bloemfontein,200,26.214,-29.1211,111.0,110.93,111.0,111.0,1023.0,17.0,,,9.22,290.0,,0.0,ZA,1620881415.0,1620919972.0,1.0,1884.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917197.0,18000.0,516615.0,Nyazepetrovsk,200,59.6028,56.0531,69.82,68.85,69.82,69.82,1025.0,50.0,1025.0,988.0,4.03,280.0,5.32,10.0,RU,1620863538.0,1620921821.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917197.0,10800.0,104515.0,Makkah al Mukarramah,200,39.8261,21.4267,97.7,95.58,97.7,97.7,1005.0,23.0,1005.0,970.0,17.09,301.0,15.12,1.0,SA,1620873797.0,1620921055.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917197.0,10800.0,60019.0,Eyl,200,49.8164,7.9803,90.12,96.75,90.12,90.12,1007.0,54.0,1007.0,1003.0,19.98,203.0,28.5,69.0,SO,1620872575.0,1620917482.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917197.0,32400.0,2012593.0,Zeya,200,127.2667,53.75,44.11,44.11,44.11,44.11,1006.0,98.0,1006.0,977.0,2.06,177.0,2.04,100.0,RU,1620847985.0,1620904896.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917198.0,-10800.0,3393692.0,Itarema,200,-39.9167,-2.9248,80.55,85.08,80.55,80.55,1012.0,78.0,1012.0,1010.0,8.66,136.0,14.72,100.0,BR,1620894989.0,1620938140.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917198.0,21600.0,1522751.0,Kentau,200,68.5094,43.5206,69.01,66.6,69.01,69.01,1017.0,21.0,1017.0,967.0,18.3,56.0,33.89,6.0,KZ,1620864219.0,1620916865.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917198.0,18000.0,1486321.0,Yar-Sale,200,70.8333,66.8333,31.64,27.25,31.64,31.64,1024.0,86.0,1024.0,1024.0,4.38,266.0,4.43,100.0,RU,1620855269.0,1620924700.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917199.0,21600.0,1518139.0,Tobol,200,62.5794,52.6844,75.96,74.8,75.96,75.96,1024.0,33.0,1024.0,1001.0,5.14,321.0,5.61,7.0,KZ,1620863770.0,1620920160.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917199.0,-18000.0,3994535.0,Ocampo,200,-101.5,21.65,58.26,57.04,58.26,58.26,1022.0,69.0,1022.0,783.0,13.02,97.0,15.19,42.0,MX,1620907684.0,1620955005.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917199.0,10800.0,654899.0,Kajaani,200,27.7285,64.2273,82.9,80.76,82.9,82.9,1012.0,25.0,,,10.36,220.0,,0.0,FI,1620867582.0,1620933077.0,1.0,1344.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917199.0,-18000.0,4026082.0,Lázaro Cárdenas,200,-102.2,17.9583,84.18,86.29,84.18,84.18,1013.0,54.0,1013.0,1012.0,1.34,79.0,1.99,49.0,MX,1620908196.0,1620954830.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917200.0,28800.0,6646306.0,Dongzhen,200,110.9389,22.3797,78.58,80.19,78.58,78.58,1008.0,86.0,1008.0,997.0,4.07,165.0,8.16,36.0,CN,1620856645.0,1620904073.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917200.0,-14400.0,4500920.0,Brigantine,200,-74.3646,39.4101,64.26,62.69,61.0,68.27,1024.0,49.0,1024.0,1024.0,3.76,27.0,6.8,1.0,US,1620899122.0,1620950543.0,2.0,2009477.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917200.0,7200.0,779082.0,Lakselv,200,24.9718,70.0513,39.25,29.61,39.06,39.25,1021.0,81.0,,,19.57,10.0,,75.0,NO,1620861582.0,1620940401.0,1.0,1646.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917200.0,-21600.0,3581164.0,San Pedro Town,200,-87.9659,17.916,85.01,93.88,84.06,86.18,1016.0,73.0,1016.0,1016.0,18.23,90.0,19.82,97.0,BZ,1620904784.0,1620951409.0,2.0,2033108.0,,,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,2440.0,1620917201.0,18000.0,1502073.0,Krasnosel'kup,200,82.4667,65.7,32.29,17.46,32.29,32.29,1011.0,92.0,1011.0,1010.0,32.7,326.0,47.47,100.0,RU,1620853444.0,1620920941.0,,,,,0.26
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917201.0,18000.0,542184.0,Krasnovishersk,200,57.082,60.4078,72.73,72.05,72.73,72.73,1023.0,50.0,1023.0,1009.0,1.9,215.0,1.92,72.0,RU,1620862549.0,1620924020.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917201.0,7200.0,2701680.0,Karlstad,200,13.5036,59.3793,78.67,79.43,78.67,78.67,1005.0,68.0,1005.0,998.0,2.66,102.0,6.64,20.0,SE,1620873417.0,1620934070.0,1.0,1779.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620916922.0,-21600.0,4014336.0,Chihuahua,200,-106.0,28.5,70.29,69.78,70.29,70.29,1021.0,59.0,1021.0,852.0,6.71,138.0,8.57,94.0,MX,1620908068.0,1620956781.0,2.0,2020352.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917202.0,10800.0,487928.0,Novikovo,200,37.8879,51.1537,63.84,62.98,63.84,63.84,1014.0,65.0,1014.0,999.0,7.87,164.0,12.68,75.0,RU,1620870063.0,1620925720.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917202.0,36000.0,2152667.0,Portland,200,141.6,-38.3333,53.71,52.25,53.71,53.71,1013.0,74.0,1013.0,1011.0,20.92,255.0,32.21,95.0,AU,1620941224.0,1620977578.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620916962.0,10800.0,463355.0,Zheleznodorozhnyy,200,38.0042,55.7503,60.96,60.19,55.26,66.33,1015.0,73.0,1015.0,997.0,4.5,192.0,9.1,84.0,RU,1620868808.0,1620926918.0,1.0,9020.0,,0.8,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917202.0,-25200.0,3984997.0,San Quintín,200,-115.95,30.4833,62.46,62.02,62.46,62.46,1017.0,77.0,1017.0,1016.0,6.33,323.0,6.44,70.0,MX,1620910235.0,1620959390.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917203.0,0.0,3416888.0,Grindavik,200,-22.4338,63.8424,45.7,43.16,43.25,46.49,1024.0,65.0,1024.0,1023.0,5.01,249.0,5.55,75.0,IS,1620879835.0,1620944902.0,1.0,90.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620916949.0,-18000.0,3488981.0,Portmore,200,-76.8672,17.9702,87.37,98.53,85.01,88.97,1016.0,70.0,,,19.57,140.0,,40.0,JM,1620902116.0,1620948749.0,1.0,7105.0,,,
